,Id,SalePrice
1072,2533,199318.21968747006
1073,2534,234159.6315405725
1074,2535,280209.03404653457
1075,2536,227671.51799543193
1076,2537,231798.15363115515
1077,2538,183720.88028625585
1078,2539,187737.0755805602
1079,2540,180925.9439841673
1080,2541,182443.77150135682
1081,2542,165684.8949812454
1082,2543,120703.94793984349
1083,2544,120005.19181347059
1084,2545,130975.73892397402
1085,2546,132803.80889019606
1086,2547,136193.46347196295
1087,2548,153796.22619502567
1088,2549,157456.11076910153
1089,2550,568921.7957305297
1090,2551,141700.897931016
1091,2552,126414.2772242153
1092,2553,81522.64669393082
1093,2554,101483.48392719604
1094,2555,114388.68120372086
1095,2556,104815.3081146704
1096,2557,110566.18218117255
1097,2558,151768.02821653942
1098,2559,138099.01467032882
1099,2560,146334.3180186702
1100,2561,141960.60850238227
1101,2562,134542.3270574647
1102,2563,147342.4277578106
1103,2564,197318.72575471405
1104,2565,142743.3773104617
1105,2566,148868.7831423566
1106,2567,134858.37570628052
1107,2568,192411.21894008073
1108,2569,210476.1442213938
1109,2570,119260.17934649714
1110,2571,183150.8490556468
1111,2572,155102.45951886845
1112,2573,211487.82286111833
1113,2574,284661.4401959239
1114,2575,126924.46695716205
1115,2576,119729.98343875332
1116,2577,143705.2424487172
1117,2578,88357.21215640694
1118,2579,70195.33473843374
1119,2580,107828.7897156791
1120,2581,116650.6260407347
1121,2582,116251.41775849873
1122,2583,267480.7145043238
1123,2584,162630.8224344216
1124,2585,189199.2558309714
1125,2586,211116.74818630528
1126,2587,199055.93814639558
1127,2588,141031.05160807772
1128,2589,148093.90082785804
1129,2590,209181.53258578232
1130,2591,216755.23391496149
1131,2592,214462.586615348
1132,2593,242094.12486563055
1133,2594,180451.6047341238
1134,2595,204621.28149912646
1135,2596,303061.23971186345
1136,2597,190620.427798609
1137,2598,276784.59668593627
1138,2599,324636.95093710104
1139,2600,133551.30187181773
1140,2601,142143.77098823292
1141,2602,86428.56758289816
1142,2603,92217.08498355836
1143,2604,88603.65195291894
1144,2605,84247.47077371439
1145,2606,143667.07883279637
1146,2607,207319.9128193305
1147,2608,191737.5155106302
1148,2609,173088.5305427204
1149,2610,109252.34130066396
1150,2611,120381.38853528527
1151,2612,156945.90437166416
1152,2613,130175.5408646473
1153,2614,125384.52748313468
1154,2615,153204.30584624148
1155,2616,144725.27695262537
1156,2617,172638.89765998474
1157,2618,178743.32516720903
1158,2619,198057.4620129824
1159,2620,189208.62394629352
1160,2621,178280.78924056597
1161,2622,182055.29583494837
1162,2623,241159.17124381228
1163,2624,301844.7750980492
1164,2625,286991.50665559026
1165,2626,172044.59686667565
1166,2627,169651.56326162416
1167,2628,456168.46265603567
1168,2629,492205.8596407411
1169,2630,373095.6686723733
1170,2631,463576.02399290947
1171,2632,409431.77708686166
1172,2633,297120.2007756611
1173,2634,400611.38238108065
1174,2635,153850.3876796154
1175,2636,183221.01505586435
1176,2637,175829.3189723429
1177,2638,254211.1642690337
1178,2639,184549.38101281703
1179,2640,150468.8735663714
1180,2641,110912.60925921594
1181,2642,185063.86748755132
1182,2643,109252.48760008457
1183,2644,126564.73177139969
1184,2645,106294.7805861842
1185,2646,95908.7559402565
1186,2647,103494.59914627329
1187,2648,140187.1537390066
1188,2649,150288.5830457398
1189,2650,135072.2639541794
1190,2651,146906.91608622373
1191,2652,417054.0363317233
1192,2653,249527.35159503884
1193,2654,261773.81644262496
1194,2655,383702.4787001293
1195,2656,325137.1123391097
1196,2657,326484.01672845526
1197,2658,289400.55997452396
1198,2659,308164.0429530581
1199,2660,354084.0011034321
1200,2661,338077.286018163
1201,2662,348828.43021686666
1202,2663,284707.50736611465
1203,2664,276616.57404297934
1204,2665,322080.60693096765
1205,2666,277360.2382714804
1206,2667,174124.69348591237
1207,2668,179937.04514355178
1208,2669,177257.09583578058
1209,2670,276467.98479818867
1210,2671,183538.9365182163
1211,2672,193502.00287289498
1212,2673,202434.44325081407
1213,2674,200341.50535607076
1214,2675,176972.46193786184
1215,2676,190747.12976656674
1216,2677,197560.35617057083
1217,2678,254323.4907417688
1218,2679,278414.5402022117
1219,2680,281557.2369540031
1220,2681,396872.57772410335
1221,2682,326617.1947737795
1222,2683,554515.2472457954
1223,2684,314224.5832711945
1224,2685,334181.2784692196
1225,2686,248144.80676968122
1226,2687,310315.5404931987
1227,2688,217898.53005791412
1228,2689,207331.8625036379
1229,2690,420040.50877214206
1230,2691,191716.51406492814
1231,2692,135738.75756052538
1232,2693,196642.94274869017
1233,2694,129982.79129997757
1234,2695,194354.59607121575
1235,2696,185643.98629188002
1236,2697,191943.6437380598
1237,2698,200018.1322943765
1238,2699,175114.96403708536
1239,2700,161235.15396247007
1240,2701,158117.58203681713
1241,2702,119274.58642069451
1242,2703,131814.34273612816
1243,2704,140158.3096484869
1244,2705,120810.85647600135
1245,2706,114818.3824970424
1246,2707,125262.12634932972
1247,2708,132333.07202623214
1248,2709,102982.59780468278
1249,2710,127056.3630456418
1250,2711,247011.11986027838
1251,2712,376899.02149010415
1252,2713,172275.1187180332
1253,2714,153239.45340488723
1254,2715,167132.2830147745
1255,2716,154638.58575122216
1256,2717,187100.93898040836
1257,2718,226333.7254148803
1258,2719,153135.95877154905
1259,2720,172189.65887453363
1260,2721,137840.6607243837
1261,2722,158222.7569369116
1262,2723,142272.36205652455
1263,2724,128558.16403479705
1264,2725,133521.7220467081
1265,2726,143829.10376119902
1266,2727,167332.84484190954
1267,2728,182578.3099709534
1268,2729,152160.52456105623
1269,2730,144659.56618948135
1270,2731,131420.5770031262
1271,2732,124648.80795685426
1272,2733,159453.41029018565
1273,2734,141513.21193085157
1274,2735,134354.05131960782
1275,2736,141461.8830119357
1276,2737,122587.04747421487
1277,2738,137251.99075034313
1278,2739,157793.52127584314
1279,2740,137263.37108959007
1280,2741,143976.39749287796
1281,2742,156665.61158945138
1282,2743,149066.93416652072
1283,2744,155570.37803448457
1284,2745,140415.39000046885
1285,2746,135362.54592397733
1286,2747,153234.2999210431
1287,2748,127933.10621851127
1288,2749,132540.93305157623
1289,2750,128967.19430627557
1290,2751,133610.41790404415
1291,2752,208005.7558719403
1292,2753,148615.21789677045
1293,2754,207404.25663651785
1294,2755,134324.5908040391
1295,2756,97730.01717864514
1296,2757,74868.5010612786
1297,2758,95089.53444307463
1298,2759,162035.31614253542
1299,2760,127960.17374241364
1300,2761,143727.79544476868
1301,2762,140984.7837575238
1302,2763,186944.77414284335
1303,2764,160023.3656033715
1304,2765,273298.26122875744
1305,2766,130264.98454677401
1306,2767,90583.74080462156
1307,2768,125116.07397513535
1308,2769,130916.24627509654
1309,2770,143051.3719096791
1310,2771,113139.73643269116
1311,2772,112281.90078883825
1312,2773,162175.14530673367
1313,2774,138192.8584589175
1314,2775,118059.6738351584
1315,2776,140533.2781662095
1316,2777,149351.5180508898
1317,2778,107185.40137708449
1318,2779,126565.50668501634
1319,2780,96531.13662236201
1320,2781,100696.17778385576
1321,2782,101295.8030086272
1322,2783,102352.74547477327
1323,2784,125660.24792200042
1324,2785,140473.94994575577
1325,2786,75300.03123040556
1326,2787,118417.75672219368
1327,2788,85638.76404104955
1328,2789,173200.29345729895
1329,2790,95009.32319314609
1330,2791,114417.16427668641
1331,2792,67324.57582932783
1332,2793,144956.88302662765
1333,2794,100182.87574142941
1334,2795,118032.76243401108
1335,2796,101211.33640874643
1336,2797,186498.41470323253
1337,2798,109028.18857732636
1338,2799,109723.44311310406
1339,2800,73457.42431116384
1340,2801,112162.31396086563
1341,2802,126658.10161824425
1342,2803,151893.11920593664
1343,2804,135508.948945456
1344,2805,100173.82426916115
1345,2806,92279.9909810998
1346,2807,159415.02661067696
1347,2808,147998.88972257153
1348,2809,129556.33727232607
1349,2810,129423.94264147842
1350,2811,163064.98018684564
1351,2812,159277.9985232889
1352,2813,158497.48714364588
1353,2814,159223.07243053179
1354,2815,97265.62370926475
1355,2816,227196.48765181273
1356,2817,152080.5123789339
1357,2818,130790.33860260202
1358,2819,179431.35758055956
1359,2820,137023.75058040486
1360,2821,106731.17163999943
1361,2822,184181.11818358622
1362,2823,282431.1985257114
1363,2824,174577.60686510836
1364,2825,149887.95370004873
1365,2826,132916.17007169386
1366,2827,135077.37987380117
1367,2828,216543.21446968592
1368,2829,212458.12041572804
1369,2830,222724.96304514067
1370,2831,182940.01807043416
1371,2832,229787.44398576976
1372,2833,298295.0361728162
1373,2834,217392.77977227792
1374,2835,223335.59002976114
1375,2836,190453.31249192974
1376,2837,156642.4669113473
1377,2838,147110.54266551315
1378,2839,176281.80978827167
1379,2840,200757.03384450742
1380,2841,203172.21836818522
1381,2842,225772.30999933346
1382,2843,145637.89517141168
1383,2844,164144.88458509935
1384,2845,127513.01083930238
1385,2846,210074.91533971892
1386,2847,209375.66700392595
1387,2848,204361.61190604538
1388,2849,203807.0903428789
1389,2850,276609.24770121265
1390,2851,218806.46912097617
1391,2852,230970.2532281041
1392,2853,236310.37466449983
1393,2854,140591.16652774968
1394,2855,202926.56830886734
1395,2856,204294.622461226
1396,2857,188343.9240291912
1397,2858,201515.33339503861
1398,2859,120088.6288000721
1399,2860,125733.690446342
1400,2861,124258.0515834135
1401,2862,187212.18979154417
1402,2863,121889.53096843991
1403,2864,244286.57960251544
1404,2865,140365.5038249453
1405,2866,135434.65852615668
1406,2867,99556.22869070331
1407,2868,103405.04959152092
1408,2869,107924.0446330689
1409,2870,132678.86736092216
1410,2871,91767.53512998081
1411,2872,61371.84465684953
1412,2873,98957.52144708298
1413,2874,132355.5561387144
1414,2875,110708.17593581154
1415,2876,160156.1961361185
1416,2877,148255.72130662086
1417,2878,159600.98045711982
1418,2879,131905.99521413035
1419,2880,105537.02682641751
1420,2881,145455.17901267746
1421,2882,166418.7506818904
1422,2883,187017.98866426919
1423,2884,186561.1216869995
1424,2885,179291.37215262878
1425,2886,210274.2520191911
1426,2887,98599.17041609329
1427,2888,136159.48753063873
1428,2889,62859.917571121936
1429,2890,86588.1739207072
1430,2891,133111.33649623854
1431,2892,53483.063445668246
1432,2893,87993.67253917878
1433,2894,59654.94457244443
1434,2895,313054.87875001435
1435,2896,279366.9878677644
1436,2897,203674.09142450415
1437,2898,149126.26920623402
1438,2899,218509.19588062295
1439,2900,158264.0992837834
1440,2901,194404.50042850175
1441,2902,178947.62819746148
1442,2903,329020.20206246554
1443,2904,342547.6239893837
1444,2905,89524.63944740646
1445,2906,203795.15976120462
1446,2907,113119.54384466387
1447,2908,132731.45648738038
1448,2909,149263.30682844174
1449,2910,82765.81427638949
1450,2911,86031.47405457316
1451,2912,151979.9751410082
1452,2913,84591.44560743775
1453,2914,82286.73934460431
1454,2915,85859.08166763617
1455,2916,85659.06057449713
1456,2917,156881.3827705679
1457,2918,112430.04959389314
1458,2919,227956.38546722365
